0,0,800,1920,580,-0.15,0,0
0,0,-2000,10,3080,-0.1,0,0
0,1910,-2000,10,3080,-0.1,0,0
0,0,-2000,1920,1000,-0.1,0,0
0,800,650,60,20,-0.15,0,0
0,1000,550,60,20,-0.15,0,0
0,1000,400,60,20,-0.15,0,0
0,1000,0,20,300,-0.15,0,0
0,1000,300,25,20,-0.15,0,0
0,1170,250,20,20,-0.15,0,0
0,1050,100,25,20,-0.15,0,0
0,0,0,350,20,-0.2,0,0
0,100,-150,60,20,-0.15,0,0
0,325,-175,60,20,-0.15,0,0
0,445,-325,60,20,-0.15,0,0
0,625,-500,20,200,-0.15,0,0
0,400,-400,125,10,-0.15,0,0
0,625,-500,100,20,-0.1,0,0
0,645,-400,1000,100,-0.15,1,0
0,1580,-420,75,20,-0.4,0,0
0,1645,-400,10,1400,-0.15,0,0
0,1800,-400,10,100,-0.15,0,0
0,1810,-400,150,100,-0.15,1,0
0,1655,0,95,20,-0.15,1,0
0,1800,400,200,20,-0.15,1,0
0,1800,420,20,100,-0.15,0,0
0,1800,600,20,200,-0.15,0,0
0,1655,780,145,20,-0.15,1,0
0,1820,740,90,60,-0.15,0,1
